cdr_id,date,time,a_party_number,a_party_imei,a_party_imsi,a_party_operator,b_party_number,b_party_imei,call_type,duration_sec,first_cell_id,last_cell_id,lac,cell_site_address,city,circle,roaming_flag,is_suspicious,scenario_tag
GJ-CDR-0009494,27-05-2026,19:31:53,9119330058,373753623817159,40593814096347,Reliance Jio,9008951756,663690236420795,MOC,81,34322,34322,10238,GJ-SUR-ANANDMAHALROAD-11,Surat,Gujarat,N,N,
GJ-CDR-0009495,27-05-2026,19:37:05,9196610922,698282150068798,40536693632742,Reliance Jio,6214882590,379148721296946,MTC,44,36551,36551,10759,GJ-SUR-VARACHHA-06,Surat,Gujarat,N,N,
GJ-CDR-0009496,27-05-2026,19:45:26,7039474201,463063934408962,40591112084428,Vi (Vodafone Idea),8235816357,363448785209427,MOC,69,37945,37945,10281,GJ-SUR-UDHNA-10,Surat,Gujarat,N,N,
GJ-CDR-0009497,27-05-2026,19:45:57,9430971720,929715858035220,40516193379558,BSNL,9051214109,849989711948403,MTC,92,39973,39973,10114,GJ-SUR-VESU-11,Surat,Gujarat,N,N,
GJ-CDR-0009498,27-05-2026,19:55:49,9131647987,012365319337766,40588492299776,Reliance Jio,6315918132,513320174932170,MTC,125,30483,30483,10030,GJ-SUR-AMROLI-06,Surat,Gujarat,N,N,
GJ-CDR-0009499,27-05-2026,20:01:41,8928840098,509395773012838,40552377607302,Reliance Jio,7035122457,665666027931160,MOC,16,34950,34950,10228,GJ-SUR-ATHWA-02,Surat,Gujarat,N,N,
GJ-CDR-0009500,27-05-2026,20:02:13,6303741581,472848963951877,40585102713125,Airtel,6202989885,695779445010696,MTC,330,34751,34751,10616,GJ-SUR-CHORYASI-09,Surat,Gujarat,N,N,
GJ-CDR-0009501,27-05-2026,20:03:47,7711268747,532751020189276,40541921669398,Vi (Vodafone Idea),9000864026,941748263331042,MOC,157,34322,34322,10238,GJ-SUR-ANANDMAHALROAD-03,Surat,Gujarat,N,N,
GJ-CDR-0009502,27-05-2026,20:07:53,8267205138,576349402230681,40531034859265,BSNL,9887442180,051605021955076,MOC,31,30105,30105,10281,GJ-SUR-UDHNA-03,Surat,Gujarat,N,N,
GJ-CDR-0009503,27-05-2026,20:14:06,9877191506,476146801753931,40545626729088,Airtel,9956173647,832611836580123,MOC,53,39508,39508,10025,GJ-SUR-KATARGAM-07,Surat,Gujarat,N,N,
GJ-CDR-0009504,27-05-2026,20:19:29,6277076222,576211951552985,40531063414610,Reliance Jio,7778704784,734680830429577,MTC,13,31261,31261,10238,GJ-SUR-ANANDMAHALROAD-07,Surat,Gujarat,N,N,
GJ-CDR-0009505,27-05-2026,20:26:39,9891955628,979677931406106,40538400652920,Airtel,9831994271,751360825096606,MOC,51,38046,38046,10913,GJ-SUR-BHATAR-04,Surat,Gujarat,N,N,
GJ-CDR-0009506,27-05-2026,20:26:42,9482211477,264038266203571,40552376013369,BSNL,9008127387,209074766470263,SMS-MO,0,34751,34751,10616,GJ-SUR-CHORYASI-04,Surat,Gujarat,N,N,
GJ-CDR-0009507,27-05-2026,20:28:52,9076694569,801375216695400,40565760268507,Airtel,6202989885,695779445010696,MOC,167,38001,38001,10654,GJ-SUR-ADAJAN-07,Surat,Gujarat,N,N,
GJ-CDR-0009508,27-05-2026,20:30:19,9077377819,713060845042046,40575121276447,Airtel,6343975101,458098894333023,MOC,366,35811,35811,10089,GJ-SUR-GHODDODROAD-08,Surat,Gujarat,N,N,
GJ-CDR-0009509,27-05-2026,20:32:45,8245848409,759866171998149,40565281537805,BSNL,9114282841,775106633162843,MTC,26,37811,37811,10758,GJ-SUR-DUMAS-09,Surat,Gujarat,N,N,
GJ-CDR-0009510,27-05-2026,20:33:38,9040069387,388416436606081,40590560799471,BSNL,9891955628,979677931406106,MOC,205,31638,31638,10142,GJ-SUR-RANDER-12,Surat,Gujarat,N,N,
GJ-CDR-0009511,27-05-2026,20:40:43,9403421373,211209129205094,40516390323177,BSNL,9058190187,346088960115351,MTC,99,37078,37078,10517,GJ-SUR-DABHOLI-07,Surat,Gujarat,N,N,
GJ-CDR-0009512,27-05-2026,20:54:08,9482211477,264038266203571,40552376013369,BSNL,7056491952,623709426280960,MTC,74,36189,36189,10558,GJ-SUR-NANPURA-02,Surat,Gujarat,N,N,
GJ-CDR-0009513,27-05-2026,21:00:01,9874765279,294379559332808,40598895550412,Vi (Vodafone Idea),8271524097,098573900180549,MOC,44,31107,30736,10030,GJ-SUR-AMROLI-02,Surat,Gujarat,N,N,
GJ-CDR-0009514,27-05-2026,21:05:55,9430971720,929715858035220,40516193379558,BSNL,9040069387,388416436606081,MOC,361,35685,35685,10104,GJ-SUR-SACHINGIDC-04,Surat,Gujarat,N,N,
GJ-CDR-0009515,27-05-2026,21:08:55,9008799789,728212776106070,40556702711595,BSNL,7788610979,797681551123777,MTC,57,31847,31847,10692,GJ-SUR-ICHHAPORE-01,Surat,Gujarat,N,N,
GJ-CDR-0009516,27-05-2026,21:11:22,9422982734,228711709242560,40570136677720,BSNL,9094366878,053961801143407,MTC,175,34742,34742,10616,GJ-SUR-CHORYASI-09,Surat,Gujarat,N,N,
GJ-CDR-0009517,27-05-2026,21:15:30,9424477578,936995141429078,40573693616007,BSNL,6357091730,743645137591697,MOC,19,34301,34301,10114,GJ-SUR-VESU-03,Surat,Gujarat,N,N,
GJ-CDR-0009518,27-05-2026,21:15:59,6357091730,743645137591697,40592395510559,Reliance Jio,6341934081,467947140449034,MTC,3,32797,32797,10238,GJ-SUR-ANANDMAHALROAD-12,Surat,Gujarat,N,N,
GJ-CDR-0009519,27-05-2026,21:18:54,7745066049,648775760086638,40586317604942,Vi (Vodafone Idea),7030533230,999513134044402,MOC,65,30698,30558,10089,GJ-SUR-GHODDODROAD-05,Surat,Gujarat,N,N,
GJ-CDR-0009520,27-05-2026,21:25:59,6322627937,219300121570011,40543735108906,Reliance Jio,9119330058,373753623817159,MOC,5,33975,39508,10025,GJ-SUR-KATARGAM-09,Surat,Gujarat,N,N,
GJ-CDR-0009521,27-05-2026,21:26:25,8257848634,101837512445132,40562760633532,BSNL,8264171749,560089674827053,MOC,122,37078,37078,10517,GJ-SUR-DABHOLI-12,Surat,Gujarat,N,N,
GJ-CDR-0009522,27-05-2026,21:26:26,9131647987,012365319337766,40588492299776,Reliance Jio,8947906730,374547497209775,MTC,81,35093,35093,10281,GJ-SUR-UDHNA-02,Surat,Gujarat,N,N,
GJ-CDR-0009523,27-05-2026,21:28:22,9958913776,236344741602881,40590000505459,Airtel,9054259618,773210779751685,SMS-MT,0,32014,32014,10104,GJ-SUR-SACHINGIDC-03,Surat,Gujarat,N,N,
GJ-CDR-0009524,27-05-2026,21:28:42,9086264112,845460112861894,40512083209868,BSNL,9052073455,223105030571154,MTC,5,32121,32121,10095,GJ-SUR-KAMREJ-08,Surat,Gujarat,N,N,
GJ-CDR-0009525,27-05-2026,21:31:46,9000864026,941748263331042,40544516068472,Reliance Jio,9958913776,236344741602881,SMS-MT,0,38001,38001,10654,GJ-SUR-ADAJAN-06,Surat,Gujarat,N,N,
GJ-CDR-0009526,27-05-2026,21:31:55,8244513045,185571588531929,40576882651355,BSNL,6235918990,428350253645471,MOC,34,36965,36965,10228,GJ-SUR-ATHWA-10,Surat,Gujarat,N,N,
GJ-CDR-0009527,27-05-2026,21:32:10,9094366878,053961801143407,40565110188792,Reliance Jio,8180473774,839820926403064,MOC,97,38001,38001,10654,GJ-SUR-ADAJAN-03,Surat,Gujarat,N,N,
GJ-CDR-0009528,27-05-2026,21:33:09,8154448376,423598768757751,40581095795750,Airtel,9887442180,051605021955076,MOC,55,34764,34764,10517,GJ-SUR-DABHOLI-12,Surat,Gujarat,N,N,
GJ-CDR-0009529,27-05-2026,21:33:25,7745066049,648775760086638,40586317604942,Vi (Vodafone Idea),8259023304,521625566176946,MTC,5,31113,31113,10032,GJ-SUR-PALANPUR-09,Surat,Gujarat,N,N,
GJ-CDR-0009530,27-05-2026,21:36:09,7014787853,361445971292909,40534736891737,Airtel,7025078951,691569976736384,MTC,93,34913,34913,10432,GJ-SUR-LIMBAYAT-02,Surat,Gujarat,N,N,
GJ-CDR-0009531,27-05-2026,21:45:06,9462677094,459657385607636,40515566937102,BSNL,7773452312,854104607514168,MTC,336,37078,37078,10517,GJ-SUR-DABHOLI-05,Surat,Gujarat,N,N,
GJ-CDR-0009532,27-05-2026,21:52:12,9173721224,627093145778703,40520795172443,Reliance Jio,6378396103,491534172133517,MOC,128,31261,31261,10238,GJ-SUR-ANANDMAHALROAD-06,Surat,Gujarat,N,N,
GJ-CDR-0009533,27-05-2026,21:57:34,6322627937,219300121570011,40543735108906,Reliance Jio,8947906730,374547497209775,SMS-MT,0,38394,34950,10228,GJ-SUR-ATHWA-08,Surat,Gujarat,N,N,
GJ-CDR-0009534,27-05-2026,22:03:48,6337131878,144624274538483,40583942359881,Reliance Jio,9007256037,863974311507156,MOC,52,37455,37455,10104,GJ-SUR-SACHINGIDC-11,Surat,Gujarat,N,N,
GJ-CDR-0009535,27-05-2026,22:04:03,8235816357,363448785209427,40521755255430,BSNL,9022757455,259577424762802,MOC,23,32014,32014,10104,GJ-SUR-SACHINGIDC-06,Surat,Gujarat,N,N,
GJ-CDR-0009536,27-05-2026,22:09:39,9024776255,019957953390343,40567631618601,Vi (Vodafone Idea),6309331980,817276144836168,MTC,10,36628,36628,10432,GJ-SUR-LIMBAYAT-10,Surat,Gujarat,N,N,
GJ-CDR-0009537,27-05-2026,22:20:23,8154448376,423598768757751,40581095795750,Airtel,9008799789,728212776106070,MOC,17,38927,38927,10558,GJ-SUR-NANPURA-06,Surat,Gujarat,N,N,
GJ-CDR-0009538,27-05-2026,22:23:29,8276844588,096687398432518,40553870680914,BSNL,9005113707,972671975249883,SMS-MT,0,38046,38046,10913,GJ-SUR-BHATAR-01,Surat,Gujarat,N,N,
GJ-CDR-0009539,27-05-2026,22:25:28,7014787853,361445971292909,40534736891737,Airtel,7058112158,095354903957645,MTC,34,39284,35685,10104,GJ-SUR-SACHINGIDC-08,Surat,Gujarat,N,N,
GJ-CDR-0009540,27-05-2026,22:26:21,6202989885,695779445010696,40539843572237,Reliance Jio,6357091730,743645137591697,MTC,16,37811,37811,10758,GJ-SUR-DUMAS-08,Surat,Gujarat,N,N,
GJ-CDR-0009541,27-05-2026,22:27:59,6362370884,095724861175745,40556295001674,Vi (Vodafone Idea),6377298116,216507956062159,MTC,29,34764,34764,10517,GJ-SUR-DABHOLI-04,Surat,Gujarat,N,N,
GJ-CDR-0009542,27-05-2026,22:29:39,8928840098,509395773012838,40552377607302,Reliance Jio,9470920900,286241942369771,MOC,92,39973,39973,10114,GJ-SUR-VESU-07,Surat,Gujarat,N,N,
GJ-CDR-0009543,27-05-2026,22:34:15,9838936528,666728082130340,40569458111934,Airtel,9098061962,755335802924837,MTC,14,34490,34490,10228,GJ-SUR-ATHWA-06,Surat,Gujarat,N,N,
GJ-CDR-0009544,27-05-2026,22:36:16,7035830780,084435553244494,40563811717812,Airtel,6294382969,417822261196667,MOC,108,36597,37836,17924,GJ-BHA-WAGHAWADIROAD-11,Bhavnagar,Gujarat,Y,N,
GJ-CDR-0009545,27-05-2026,22:37:38,8271524097,098573900180549,40540289383429,BSNL,9083246081,948246128778851,MOC,21,30339,30339,10692,GJ-SUR-ICHHAPORE-02,Surat,Gujarat,N,N,
GJ-CDR-0009546,27-05-2026,22:38:53,9114282841,775106633162843,40545932551549,Reliance Jio,9076694569,801375216695400,SMS-MT,0,34422,34422,10692,GJ-SUR-ICHHAPORE-11,Surat,Gujarat,N,N,
GJ-CDR-0009547,27-05-2026,22:40:11,6214882590,379148721296946,40521717961441,Reliance Jio,6309331980,817276144836168,MOC,26,34742,34742,10616,GJ-SUR-CHORYASI-05,Surat,Gujarat,N,N,
GJ-CDR-0009548,27-05-2026,22:45:58,8946915640,336836298543394,40575808405644,Reliance Jio,9093286999,880197133592061,MTC,83,38308,38308,13547,GJ-DEL-KAROLBAGH-11,Delhi,Out-of-Circle,Y,N,
GJ-CDR-0009549,27-05-2026,22:47:34,9022757455,259577424762802,40521497285376,Reliance Jio,9863425658,651468926889970,MOC,13,35093,35093,10281,GJ-SUR-UDHNA-12,Surat,Gujarat,N,N,
GJ-CDR-0009550,27-05-2026,22:48:40,7788610979,797681551123777,40573706318447,Vi (Vodafone Idea),9497285610,351853187623159,MTC,38,30483,30483,10030,GJ-SUR-AMROLI-05,Surat,Gujarat,N,N,
GJ-CDR-0009551,27-05-2026,22:59:36,6378396103,491534172133517,40598960483640,Reliance Jio,8154448376,423598768757751,SMS-MO,0,34487,34487,10558,GJ-SUR-NANPURA-08,Surat,Gujarat,N,N,
GJ-CDR-0009552,27-05-2026,23:15:59,9946748401,455630202047508,40570047796493,Vi (Vodafone Idea),8267205138,576349402230681,MTC,146,32270,32270,10223,GJ-SUR-MAGOB-02,Surat,Gujarat,N,N,
GJ-CDR-0009553,27-05-2026,23:19:50,9000991357,663492291606610,40527719577117,Airtel,9114823554,715034522140264,MOC,69,31704,30683,10095,GJ-SUR-KAMREJ-06,Surat,Gujarat,N,N,
GJ-CDR-0009554,27-05-2026,23:27:13,9458277235,851509047054784,40540076423290,BSNL,9000864026,941748263331042,MTC,167,35010,35010,10654,GJ-SUR-ADAJAN-04,Surat,Gujarat,N,N,
GJ-CDR-0009555,27-05-2026,23:36:21,9061070590,506979434389896,40558698808489,BSNL,6392161153,451523711309664,MTC,205,30105,30105,10281,GJ-SUR-UDHNA-06,Surat,Gujarat,N,N,
GJ-CDR-0009556,27-05-2026,23:46:54,9478664331,780975086036749,40528869366784,BSNL,9054259618,773210779751685,SMS-MT,0,31949,31949,17924,GJ-BHA-WAGHAWADIROAD-07,Bhavnagar,Gujarat,Y,N,
GJ-CDR-0009557,28-05-2026,00:25:48,9985613858,150302996711558,40528743240302,Vi (Vodafone Idea),6315918132,513320174932170,MTC,161,37945,37945,10281,GJ-SUR-UDHNA-09,Surat,Gujarat,N,N,
GJ-CDR-0009558,28-05-2026,00:29:06,7043319257,122275239680464,40555042137404,Vi (Vodafone Idea),6226219547,810444769043821,SMS-MO,0,35499,35499,10142,GJ-SUR-RANDER-10,Surat,Gujarat,N,N,
GJ-CDR-0009559,28-05-2026,00:41:32,8244513045,185571588531929,40576882651355,BSNL,7711268747,532751020189276,MOC,49,34699,34699,16514,GJ-IND-VIJAYNAGAR-04,Indore,Out-of-Circle,Y,N,
GJ-CDR-0009560,28-05-2026,00:44:05,9967124306,091011063465027,40511924808059,Airtel,9056800142,210096896718168,SMS-MT,0,38927,38927,10558,GJ-SUR-NANPURA-02,Surat,Gujarat,N,N,
GJ-CDR-0009561,28-05-2026,01:02:00,9812558734,159239857121386,40528411042453,Airtel,6204155020,674245544669200,MOC,120,36965,36965,10228,GJ-SUR-ATHWA-09,Surat,Gujarat,N,Y,odd_hour_fraud_coordination
GJ-CDR-0009562,28-05-2026,01:19:03,7087621024,804616426077141,40599502848695,Vi (Vodafone Idea),9426016481,859700391230172,SMS-MT,0,32317,32317,14257,GJ-AHM-MANINAGAR-09,Ahmedabad,Gujarat,Y,N,
GJ-CDR-0009563,28-05-2026,01:40:54,9803671707,607796150138811,40516437461126,Airtel,6303741581,472848963951877,MOC,116,35359,35359,10759,GJ-SUR-VARACHHA-11,Surat,Gujarat,N,N,
GJ-CDR-0009564,28-05-2026,01:41:56,9088837573,406036753184874,40542619347714,Vi (Vodafone Idea),7788610979,797681551123777,MTC,27,34990,34990,10142,GJ-SUR-RANDER-02,Surat,Gujarat,N,N,
GJ-CDR-0009565,28-05-2026,01:56:24,9837947389,070418881727470,40568706239917,Vi (Vodafone Idea),9023998706,998272255483084,MTC,18,34301,34301,10114,GJ-SUR-VESU-06,Surat,Gujarat,N,N,
GJ-CDR-0009566,28-05-2026,02:10:06,9048594227,161764015451112,40511581177624,Airtel,9040069387,388416436606081,MTC,39,34322,31261,10238,GJ-SUR-ANANDMAHALROAD-02,Surat,Gujarat,N,N,
GJ-CDR-0009567,28-05-2026,02:24:48,9897238572,836957760497757,40584457738257,Airtel,9088837573,406036753184874,SMS-MT,0,30959,30959,10604,GJ-SUR-CITYLIGHT-04,Surat,Gujarat,N,N,
GJ-CDR-0009568,28-05-2026,02:25:30,8117958992,821835372411942,40585056154227,Airtel,7745066049,648775760086638,SMS-MO,0,31261,31261,10238,GJ-SUR-ANANDMAHALROAD-04,Surat,Gujarat,N,N,
GJ-CDR-0009569,28-05-2026,02:32:49,8257848634,101837512445132,40562760633532,BSNL,9037753741,809469609694983,MTC,93,31638,31638,10142,GJ-SUR-RANDER-10,Surat,Gujarat,N,N,
GJ-CDR-0009570,28-05-2026,02:38:33,9891955628,979677931406106,40538400652920,Airtel,6360407982,498852054041993,MTC,14,35010,35010,10654,GJ-SUR-ADAJAN-07,Surat,Gujarat,N,N,
GJ-CDR-0009571,28-05-2026,02:42:25,6309331980,817276144836168,40575143260431,Reliance Jio,9021274627,571498956947750,SMS-MT,0,37528,37528,10250,GJ-SUR-PANDESARA-08,Surat,Gujarat,N,N,
GJ-CDR-0009572,28-05-2026,02:51:15,9961817111,112527204293069,40583610571229,Vi (Vodafone Idea),9048653664,133769732739191,SMS-MT,0,32586,32586,10032,GJ-SUR-PALANPUR-12,Surat,Gujarat,N,N,
GJ-CDR-0009573,28-05-2026,02:59:08,9839721639,898227342425961,40588720922134,Vi (Vodafone Idea),9091334647,386244558354567,SMS-MO,0,35811,35811,10089,GJ-SUR-GHODDODROAD-09,Surat,Gujarat,N,N,
GJ-CDR-0009574,28-05-2026,03:20:06,9158366934,213060226260847,40573915981959,Reliance Jio,9422982734,228711709242560,SMS-MO,0,32014,32014,10104,GJ-SUR-SACHINGIDC-06,Surat,Gujarat,N,N,
GJ-CDR-0009575,28-05-2026,03:50:16,9482211477,264038266203571,40552376013369,BSNL,7057412006,643310271644067,MOC,34,34274,34274,10754,GJ-SUR-PIPLOD-10,Surat,Gujarat,N,N,
GJ-CDR-0009576,28-05-2026,04:03:41,9099928840,726638503213723,40591912085920,Airtel,7033320419,026831067988348,MTC,58,34950,34950,10228,GJ-SUR-ATHWA-09,Surat,Gujarat,N,N,
GJ-CDR-0009577,28-05-2026,04:38:21,9059075711,559117788826541,40561166083279,Vi (Vodafone Idea),9467323246,338487732308705,MOC,209,31107,31107,10030,GJ-SUR-AMROLI-12,Surat,Gujarat,N,N,
GJ-CDR-0009578,28-05-2026,04:44:12,7711268747,532751020189276,40541921669398,Vi (Vodafone Idea),7018886964,483240477295004,MTC,45,39588,39588,10517,GJ-SUR-DABHOLI-02,Surat,Gujarat,N,N,
GJ-CDR-0009579,28-05-2026,04:49:30,9091334647,386244558354567,40599032834119,Reliance Jio,9037753741,809469609694983,MTC,69,37168,37168,10913,GJ-SUR-BHATAR-06,Surat,Gujarat,N,N,
GJ-CDR-0009580,28-05-2026,04:52:21,9495500653,263216499065055,40526988318769,BSNL,9153443420,420925502213536,MTC,276,30698,30698,10089,GJ-SUR-GHODDODROAD-02,Surat,Gujarat,N,N,
GJ-CDR-0009581,28-05-2026,04:54:16,9838936528,666728082130340,40569458111934,Airtel,9012497034,197298661203121,MTC,92,37925,37925,10432,GJ-SUR-LIMBAYAT-08,Surat,Gujarat,N,N,
GJ-CDR-0009582,28-05-2026,05:00:29,9837947389,070418881727470,40568706239917,Vi (Vodafone Idea),6382691115,267262498042076,MTC,66,33032,33032,10758,GJ-SUR-DUMAS-02,Surat,Gujarat,N,N,
GJ-CDR-0009583,28-05-2026,05:03:49,9058190187,346088960115351,40597827699799,BSNL,7053112749,125875698778491,MOC,16,35093,35093,10281,GJ-SUR-UDHNA-04,Surat,Gujarat,N,N,
GJ-CDR-0009584,28-05-2026,05:18:48,6336772326,080333845149050,40537007565470,Airtel,6301788342,525005184022332,MOC,345,31847,31847,10692,GJ-SUR-ICHHAPORE-01,Surat,Gujarat,N,N,
GJ-CDR-0009585,28-05-2026,05:27:05,9091334647,386244558354567,40599032834119,Reliance Jio,9481591238,861144647170031,MTC,29,35685,35685,10104,GJ-SUR-SACHINGIDC-05,Surat,Gujarat,N,N,
GJ-CDR-0009586,28-05-2026,05:29:02,9088837573,406036753184874,40542619347714,Vi (Vodafone Idea),6377298116,216507956062159,SMS-MO,0,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-03,Surat,Gujarat,N,N,
GJ-CDR-0009587,28-05-2026,05:43:46,9462677094,459657385607636,40515566937102,BSNL,9466563155,720026558232971,MOC,17,32423,32423,10692,GJ-SUR-ICHHAPORE-05,Surat,Gujarat,N,N,
GJ-CDR-0009588,28-05-2026,05:44:47,9497285610,351853187623159,40538662407709,BSNL,9042306924,075329566172463,MTC,75,35481,35481,10754,GJ-SUR-PIPLOD-09,Surat,Gujarat,N,N,
GJ-CDR-0009589,28-05-2026,05:58:24,6378396103,491534172133517,40598960483640,Reliance Jio,9430971720,929715858035220,MOC,40,34929,34929,10281,GJ-SUR-UDHNA-04,Surat,Gujarat,N,N,
GJ-CDR-0009590,28-05-2026,06:10:57,7007527791,036306127498958,40590682268513,Airtel,9403467295,037473532050828,MOC,18,33346,33346,10754,GJ-SUR-PIPLOD-11,Surat,Gujarat,N,N,
GJ-CDR-0009591,28-05-2026,06:18:58,7022885053,549310530952171,40562609172018,Airtel,9006936617,056317999065039,MOC,24,37801,37801,10616,GJ-SUR-CHORYASI-05,Surat,Gujarat,N,N,
GJ-CDR-0009592,28-05-2026,07:12:16,9015072921,495927232620345,40525458843669,Vi (Vodafone Idea),9131647987,012365319337766,MOC,20,32282,32282,10754,GJ-SUR-PIPLOD-07,Surat,Gujarat,N,N,
GJ-CDR-0009593,28-05-2026,07:15:46,8914313744,808376281793028,40532044724810,Reliance Jio,6333730261,571336869411790,MTC,237,39973,39973,10114,GJ-SUR-VESU-06,Surat,Gujarat,N,N,
GJ-CDR-0009594,28-05-2026,08:41:26,9803190111,129046944701088,40576643635684,Airtel,6333730261,571336869411790,MTC,18,37680,37680,19928,GJ-VAD-ALKAPURI-12,Vadodara,Gujarat,Y,N,
GJ-CDR-0009595,28-05-2026,08:44:41,8947906730,374547497209775,40517655627041,Reliance Jio,6355478465,942034105712564,MOC,45,38136,38136,10095,GJ-SUR-KAMREJ-12,Surat,Gujarat,N,N,
GJ-CDR-0009596,28-05-2026,09:04:18,8946915640,336836298543394,40575808405644,Reliance Jio,6283822612,788035628562290,MOC,28,37594,37594,18359,GJ-BHA-ANKLESHWARGIDC-10,Bharuch,Gujarat,Y,N,
GJ-CDR-0009597,28-05-2026,10:04:38,8260513699,318332398074982,40564748513953,BSNL,6341934081,467947140449034,MTC,24,30973,30973,10754,GJ-SUR-PIPLOD-04,Surat,Gujarat,N,N,
GJ-CDR-0009598,28-05-2026,10:53:12,7044566847,543084449360213,40539556987487,Vi (Vodafone Idea),8997562626,828874806070012,SMS-MT,0,39588,39588,10517,GJ-SUR-DABHOLI-03,Surat,Gujarat,N,N,
GJ-CDR-0009599,28-05-2026,11:00:08,9478664331,780975086036749,40528869366784,BSNL,6322627937,219300121570011,SMS-MT,0,34322,34322,10238,GJ-SUR-ANANDMAHALROAD-06,Surat,Gujarat,N,N,
GJ-CDR-0009600,28-05-2026,11:17:57,8245467688,784484060857729,40553566474661,BSNL,7726005184,115409812474695,SMS-MO,0,34751,37871,10616,GJ-SUR-CHORYASI-06,Surat,Gujarat,N,N,
GJ-CDR-0009601,28-05-2026,11:34:06,7017004464,253165532902977,40547307137588,Reliance Jio,7022885053,549310530952171,MTC,131,34529,34529,10604,GJ-SUR-CITYLIGHT-10,Surat,Gujarat,N,N,
GJ-CDR-0009602,28-05-2026,11:59:58,6301788342,525005184022332,40597388111193,Vi (Vodafone Idea),8276844588,096687398432518,MTC,43,37871,37871,10616,GJ-SUR-CHORYASI-02,Surat,Gujarat,N,N,
GJ-CDR-0009603,28-05-2026,12:23:10,9424558507,981484016781433,40524545545102,BSNL,9808883641,880163892733144,MTC,51,32797,32797,10238,GJ-SUR-ANANDMAHALROAD-11,Surat,Gujarat,N,N,
GJ-CDR-0009604,28-05-2026,12:31:09,7014787853,361445971292909,40534736891737,Airtel,6394184840,683305887967512,SMS-MT,0,36722,36722,10692,GJ-SUR-ICHHAPORE-04,Surat,Gujarat,N,N,
GJ-CDR-0009605,28-05-2026,13:57:10,9825074553,619646025362524,40588314473445,Vi (Vodafone Idea),9803190111,129046944701088,MTC,21,30973,30973,10754,GJ-SUR-PIPLOD-03,Surat,Gujarat,N,N,
GJ-CDR-0009606,28-05-2026,14:14:36,7034529645,081178617080039,40532985974347,Reliance Jio,9458277235,851509047054784,MTC,169,30558,30558,10089,GJ-SUR-GHODDODROAD-11,Surat,Gujarat,N,N,
GJ-CDR-0009607,28-05-2026,14:28:37,6355478465,942034105712564,40571277575184,Airtel,9000991357,663492291606610,MOC,72,36965,36965,10228,GJ-SUR-ATHWA-10,Surat,Gujarat,N,N,
GJ-CDR-0009608,28-05-2026,14:57:51,9437190873,443733908919179,40554546669720,BSNL,6393063724,329721838545656,SMS-MT,0,36454,36454,10250,GJ-SUR-PANDESARA-12,Surat,Gujarat,N,N,
GJ-CDR-0009609,28-05-2026,15:41:46,9970434768,249488893066356,40525145199093,Vi (Vodafone Idea),9998096914,665101804539699,SMS-MO,0,36551,34639,10759,GJ-SUR-VARACHHA-12,Surat,Gujarat,N,N,
GJ-CDR-0009610,28-05-2026,16:17:57,6322627937,219300121570011,40543735108906,Reliance Jio,7046505527,714645009718055,SMS-MO,0,36551,36551,10759,GJ-SUR-VARACHHA-09,Surat,Gujarat,N,N,
GJ-CDR-0009611,28-05-2026,16:22:28,8216318442,611372895012230,40591578636309,BSNL,9088263207,356830825905374,MOC,108,39973,39973,10114,GJ-SUR-VESU-01,Surat,Gujarat,N,N,
GJ-CDR-0009612,28-05-2026,16:44:32,8180473774,839820926403064,40561896469366,Airtel,9098061962,755335802924837,MTC,19,32253,32253,13547,GJ-DEL-KAROLBAGH-02,Delhi,Out-of-Circle,Y,N,
GJ-CDR-0009613,28-05-2026,16:50:12,8245467688,784484060857729,40553566474661,BSNL,7043319257,122275239680464,MTC,106,31573,31573,10223,GJ-SUR-MAGOB-10,Surat,Gujarat,N,N,
GJ-CDR-0009614,28-05-2026,16:52:39,6377298116,216507956062159,40555161693463,Airtel,9080627444,931637204491213,MTC,48,37925,37925,10432,GJ-SUR-LIMBAYAT-12,Surat,Gujarat,N,N,
GJ-CDR-0009615,28-05-2026,17:06:15,7062708187,875277269399350,40542288426735,Airtel,9134587319,262117645456227,MTC,47,36599,36599,17924,GJ-BHA-WAGHAWADIROAD-10,Bhavnagar,Gujarat,Y,N,
GJ-CDR-0009616,28-05-2026,17:22:49,9023998706,998272255483084,40599448018374,Reliance Jio,9481591238,861144647170031,MOC,15,33285,33285,10754,GJ-SUR-PIPLOD-07,Surat,Gujarat,N,N,
GJ-CDR-0009617,28-05-2026,17:47:19,6294382969,417822261196667,40579983388521,Reliance Jio,9012497034,197298661203121,MTC,14,31704,31704,10095,GJ-SUR-KAMREJ-09,Surat,Gujarat,N,N,
GJ-CDR-0009618,28-05-2026,17:51:15,6271924032,913913047462630,40589937795206,Reliance Jio,8267205138,576349402230681,MOC,26,37871,37871,10616,GJ-SUR-CHORYASI-04,Surat,Gujarat,N,N,
